0,0.07,0.77,0.15
0,0.05,0.73,0.23
0,0.06,0.65,0.29
0,0.18,0.64,0.18
0,0.11,0.68,0.21
0,0.07,0.69,0.24
0,0.04,0.67,0.3
0,0.06,0.73,0.21
0,0.06,0.73,0.21
0,0.02,0.71,0.26
