0,0,0.77,0.23
0,0,0.79,0.21
0,0,0.77,0.23
0,0,0.74,0.26
0,0,0.81,0.19
0,0,0.73,0.27
0,0,0.82,0.18
0,0,0.73,0.27
0,0,0.82,0.18
0,0,0.74,0.26
