0,0,0.52,0.48
0,0,0.63,0.37
0,0,0.6,0.4
0,0,0.56,0.44
0,0,0.57,0.43
0,0,0.62,0.38
0,0,0.56,0.44
0,0,0.64,0.36
0,0,0.63,0.37
0,0,0.56,0.44
